Group,Code,Stem,Mesocotyl,Coleoptile,FPL,FPLCol,PR,ARCN,SR,BreakCol,RDSD
Maize,M11,22.6,10.6,5,12,7,10.2,0,0,1,12.6
Maize,M11,35,14,5.7,21,15.3,14.5,1,4,1,16
Maize,IH12,15.6,4,5.7,11.6,5.9,8,6,2,1,6
Maize,IH12,14.1,5,7,9.1,2.1,7,2,2,1,7
Maize,IH12,12.3,5.2,6.1,7.1,1,16,4,2,1,7.2
Maize,IH12,17.9,5.3,8,12.6,4.6,20,3,2,1,7.3
Maize,IH12,23.5,5.5,7,18,11,21.5,1,2,1,7.5
Maize,IH12,12.3,6,6.2,6.3,0.1,16.5,0,2,1,8
Maize,IH12,20.6,6.6,8,14,6,17.2,4,2,1,8.6
Maize,IH12,20.7,6.9,6.2,13.8,7.6,10,2,2,1,8.9
Maize,IH12,17.4,7,4.3,10.4,6.1,11.8,0,1,1,9
Maize,IH12,17.1,7.5,6.5,9.6,3.1,24,0,2,1,9.5
Maize,IH12,22.3,7.6,6.4,14.7,8.3,10.2,2,2,1,9.6
Maize,IH12,17.5,7.7,7.1,9.8,2.7,7,4,2,1,9.7
Maize,IH12,23.1,7.7,6.2,15.4,9.2,9.5,4,2,1,9.7
Maize,IH12,20.3,8,7.3,12.3,5,5.5,4,2,1,10
Maize,IH12,18.9,8.1,5.6,10.8,5.2,36,2,3,1,10.1
Maize,IH12,22.2,8.1,4.5,14.1,9.6,7,4,2,1,10.1
Maize,IH12,15,8.3,5.8,6.7,0.9,11.5,0,2,1,10.3
Maize,IH12,18.5,8.8,8.1,9.7,1.6,8,4,2,1,10.8
Maize,IH12,21.2,9.3,8.9,11.9,3,13,2,2,1,11.3
Maize,IH12,20,9.3,7.6,10.7,3.1,24,2,2,1,11.3
Maize,IH12,24.6,9.3,6,15.3,9.3,31,4,2,1,11.3
Maize,IH12,29.4,9.3,6.5,20.1,13.6,10,0,2,1,11.3
Maize,IH12,21.6,9.6,5.8,12,6.2,7.5,2,2,1,11.6
Maize,IH12,19.2,10,7.8,9.2,1.4,15,0,2,1,12
Maize,IH12,20.7,10,6.8,10.7,3.9,8.5,0,2,1,12
Maize,IH12,33.9,10,7,23.9,16.9,13,4,2,1,12
Maize,IH12,27.2,10.1,6.8,17.1,10.3,14,2,2,1,12.1
Maize,IH12,20,10.3,7,9.7,2.7,11.5,0,2,1,12.3
Maize,IH12,30.2,10.3,8.1,19.9,11.8,8,2,2,1,12.3
Maize,IH12,25.8,10.4,6.6,15.4,8.8,18,4,2,1,12.4
Maize,IH12,26,10.4,5.6,15.6,10,11,2,2,1,12.4
Maize,IH12,25.6,11.5,8.1,14.1,6,11.5,0,2,1,13.5
Maize,IH12,23.4,11.7,7,11.7,4.7,18,2,2,1,13.7
Maize,IH12,31.1,12,7,19.1,12.1,15,4,2,1,14
Maize,IH12,32.5,12.1,8,20.4,12.4,11,2,2,1,14.1
Maize,IH12,34.6,12.2,6.6,22.4,15.8,13.3,4,2,1,14.2
Maize,IH12,22.7,12.9,8.2,9.8,1.6,15,4,2,1,14.9
Maize,IH12,24.6,15,4.4,9.6,5.2,7,0,2,1,17
Maize,IH12,17.2,10.4,6.8,6.8,0,20,0,2,0,17.2
Maize,IH12,41.5,15.7,6.1,25.8,19.7,6.5,0,2,1,17.7
Maize,IH12,17.9,9.5,8.4,8.4,0,19,0,1,0,17.9
Maize,IH12,31.8,18.4,4.2,13.4,9.2,17,0,1,1,20.4
Maize,M12,14.5,4.1,5.7,10.4,4.7,15.3,1,0,1,6.1
Maize,M12,24.9,4.3,5,20.6,15.6,5.2,4,4,1,6.3
Maize,M12,19.5,6.4,5.2,13.1,7.9,9,3,0,1,8.4
Maize,M12,22.8,6.6,6.5,16.2,9.7,20,4,3,1,8.6
Maize,M12,35.2,6.7,5.5,28.5,23,11,3,3,1,8.7
Maize,M12,36.4,6.7,4.9,29.7,24.8,13.5,4,4,1,8.7
Maize,M12,18,6.8,7,11.2,4.2,6,3,2,1,8.8
Maize,M12,32.7,7.2,5.9,25.5,19.6,14,5,2,1,9.2
Maize,M12,23.1,7.3,6,15.8,9.8,15.1,3,3,1,9.3
Maize,M12,19.7,7.5,7.5,12.2,4.7,16,5,4,1,9.5
Maize,M12,23,7.6,6.3,15.4,9.1,8.2,2,3,1,9.6
Maize,M12,32.9,7.8,5.2,25.1,19.9,19.1,0,2,1,9.8
Maize,M12,19,8,5.1,11,5.9,17.7,0,4,1,10
Maize,M12,18.3,8.1,4.3,10.2,5.9,4.2,1,0,1,10.1
Maize,M12,35.4,8.4,4.9,27,22.1,14.5,2,3,1,10.4
Maize,M12,16.2,8.7,6.2,7.5,1.3,19.3,0,3,1,10.7
Maize,M12,29.6,9.3,5.7,20.3,14.6,14,3,0,1,11.3
Maize,M12,34,9.3,5.4,24.7,19.3,13.5,1,4,1,11.3
Maize,M12,35.9,9.4,5,26.5,21.5,7.5,0,4,1,11.4
Maize,M12,35.1,10.1,3.8,25,21.2,16,0,4,1,12.1
Maize,M12,29.3,10.4,8.3,18.9,10.6,16,2,3,1,12.4
Maize,M12,30.6,11,6.3,19.6,13.3,10.7,0,4,1,13
Maize,M12,21.9,12.1,5.2,9.8,4.6,9,0,4,1,14.1
Maize,M12,23.2,12.3,5.8,10.9,5.1,7,2,4,1,14.3
Maize,M12,37,12.3,5.1,24.7,19.6,12,2,4,1,14.3
Maize,IH13,15,4.9,6.2,10.1,3.9,9.5,2,2,1,6.9
Maize,IH13,13.5,5,7.1,8.5,1.4,27.5,1,2,1,7
Maize,IH13,13.9,5.2,5.1,8.7,3.6,10,0,2,1,7.2
Maize,IH13,19.6,5.6,7.1,14,6.9,5.5,1,4,1,7.6
Maize,IH13,16.1,6.3,7.1,9.8,2.7,31.2,2,2,1,8.3
Maize,IH13,21.5,6.7,5.1,14.8,9.7,9,2,2,1,8.7
Maize,IH13,14.4,7,6.3,7.4,1.1,13.5,0,2,1,9
Maize,IH13,17,7,7.3,10,2.7,6.5,1,2,1,9
Maize,IH13,30.6,7.4,7.5,23.2,15.7,14,2,2,1,9.4
Maize,IH13,19.6,7.5,7.2,12.1,4.9,15.6,3,2,1,9.5
Maize,IH13,18.1,7.6,6.7,10.5,3.8,34,2,2,1,9.6
Maize,IH13,22.2,7.8,7.2,14.4,7.2,15.5,4,2,1,9.8
Maize,IH13,15.3,7.9,6.5,7.4,0.9,21,0,2,1,9.9
Maize,IH13,20.4,8.2,7.3,12.2,4.9,33.5,4,2,1,10.2
Maize,IH13,23.9,8.4,8.6,15.5,6.9,10,4,2,1,10.4
Maize,IH13,23.7,8.4,5.4,15.3,9.9,10.7,3,2,1,10.4
Maize,IH13,21.1,8.5,7.5,12.6,5.1,8,2,2,1,10.5
Maize,IH13,25.1,8.8,7.4,16.3,8.9,17.5,5,2,1,10.8
Maize,IH13,28.7,8.8,7.7,19.9,12.2,21,3,2,1,10.8
Maize,IH13,24,9,7.4,15,7.6,21.7,4,2,1,11
Maize,IH13,30.1,9.3,7.8,20.8,13,15.5,5,3,1,11.3
Maize,IH13,21.8,9.4,8.5,12.4,3.9,24.6,3,2,1,11.4
Maize,IH13,27.9,9.4,9.1,18.5,9.4,26.5,2,2,1,11.4
Maize,IH13,29.9,9.5,7.7,20.4,12.7,23,3,2,1,11.5
Maize,IH13,31.9,9.5,6.6,22.4,15.8,31.3,1,2,1,11.5
Maize,IH13,22.8,9.7,4.9,13.1,8.2,11,2,2,1,11.7
Maize,IH13,22.6,10,8.5,12.6,4.1,7.5,4,2,1,12
Maize,IH13,31.1,10,8.8,21.1,12.3,18,3,2,1,12
Maize,IH13,26.5,10.1,5.8,16.4,10.6,33.5,3,2,1,12.1
Maize,IH13,12.2,4,8.2,8.2,0,17,0,2,0,12.2
Maize,IH13,18.5,10.6,5.1,7.9,2.8,9.5,0,2,1,12.6
Maize,IH13,30,10.6,7.3,19.4,12.1,9.9,3,2,1,12.6
Maize,IH13,21.4,11,6,10.4,4.4,18,4,0,1,13
Maize,IH13,13.2,6.9,6.3,6.3,0,8,3,2,0,13.2
Maize,IH13,26,11.7,5.7,14.3,8.6,9,2,1,1,13.7
Maize,IH13,28.7,11.8,8.7,16.9,8.2,21.5,3,2,1,13.8
Maize,IH13,34.1,11.9,6.8,22.2,15.4,27.5,3,2,1,13.9
Maize,IH13,24.7,12,7.9,12.7,4.8,15.5,5,2,1,14
Maize,IH13,22.6,13,8.4,9.6,1.2,13.8,1,2,1,15
Maize,IH13,34.4,13.2,7.3,21.2,13.9,25.5,3,2,1,15.2
Maize,IH13,27.7,14,6.4,13.7,7.3,32,4,2,1,16
Maize,IH13,30.3,14.2,6.2,16.1,9.9,18,2,2,1,16.2
Maize,M13,19.1,4.1,5.9,15,9.1,13,4,2,1,6.1
Maize,M13,13.5,4.5,6,9,3,31,4,4,1,6.5
Maize,M13,27.1,4.5,6.7,22.6,15.9,10.2,3,3,1,6.5
Maize,M13,18.1,6,6.5,12.1,5.6,10.9,4,3,1,8
Maize,M13,18.5,6,5.4,12.5,7.1,29,3,3,1,8
Maize,M13,21.4,6.6,6.7,14.8,8.1,15.5,4,2,1,8.6
Maize,M13,30.2,7.4,4.5,22.8,18.3,19.5,3,3,1,9.4
Maize,M13,28,7.6,5.2,20.4,15.2,8,1,2,1,9.6
Maize,M13,31.1,7.7,6.7,23.4,16.7,20,0,4,1,9.7
Maize,M13,24.1,8,6.8,16.1,9.3,27.5,3,3,1,10
Maize,M13,20.9,8.2,5,12.7,7.7,6.5,3,4,1,10.2
Maize,M13,32.2,8.2,6.1,24,17.9,2.2,4,4,1,10.2
Maize,M13,23.6,8.4,5,15.2,10.2,8.5,4,4,1,10.4
Maize,M13,29.2,8.5,5.3,20.7,15.4,10.3,3,2,1,10.5
Maize,M13,20.6,8.8,7.6,11.8,4.2,9.4,3,1,1,10.8
Maize,M13,11,5,6,6,0,31,0,2,0,11
Maize,M13,32.1,9,5.3,23.1,17.8,12.3,2,3,1,11
Maize,M13,26.6,9.3,4.7,17.3,12.6,26,4,3,1,11.3
Maize,M13,25.6,9.6,8.4,16,7.6,38,4,4,1,11.6
Maize,M13,21.2,9.7,5.9,11.5,5.6,20.2,0,2,1,11.7
Maize,M13,31.1,9.8,5.2,21.3,16.1,18.2,4,4,1,11.8
Maize,M13,39.8,9.9,4.2,29.9,25.7,7.5,3,2,1,11.9
Maize,M13,25.4,10.2,7.1,15.2,8.1,22.5,1,4,1,12.2
Maize,M13,25.1,10.7,4.4,14.4,10,8.4,0,2,1,12.7
Maize,M13,29.1,10.7,4.7,18.4,13.7,6.5,0,4,1,12.7
Maize,M13,33.7,11.1,5.4,22.6,17.2,23.1,3,4,1,13.1
Maize,M13,34.8,11.1,5.2,23.7,18.5,27.2,1,4,1,13.1
Maize,M13,38.9,11.5,4.2,27.4,23.2,10,0,4,1,13.5
Maize,M13,22.3,11.6,4.9,10.7,5.8,20.2,0,2,1,13.6
Maize,M13,33,12,6.8,21,14.2,17,0,3,1,14
Maize,M13,29.8,12.4,6.7,17.4,10.7,4.3,3,4,1,14.4
Maize,M13,27.6,13,5.4,14.6,9.2,9,1,4,1,15
Maize,M13,29.2,13.2,5.8,16,10.2,21,4,5,1,15.2
Maize,M13,34.5,18.1,7.1,16.4,9.3,18,2,4,1,20.1
Maize,IH14,14,2.8,6,11.2,5.2,7,2,2,1,4.8
Maize,IH14,21.6,6.4,6.2,15.2,9,6.6,3,3,1,8.4
Maize,IH14,16.2,6.5,7.5,9.7,2.2,12.5,0,2,1,8.5
Maize,IH14,20.3,7,8.2,13.3,5.1,9,4,2,1,9
Maize,IH14,21.3,7,7,14.3,7.3,17.2,0,2,1,9
Maize,IH14,18.1,7.1,6.5,11,4.5,9,3,3,1,9.1
Maize,IH14,23,7.1,7.2,15.9,8.7,8.5,1,2,1,9.1
Maize,IH14,20.9,7.6,7.8,13.3,5.5,9,2,2,1,9.6
Maize,IH14,9.7,4.7,5,5,0,23,0,2,0,9.7
Maize,IH14,26.5,7.8,7.7,18.7,11,11.5,2,2,1,9.8
Maize,IH14,17,8.5,7.1,8.5,1.4,14.5,0,2,1,10.5
Maize,IH14,25.8,8.8,8.1,17,8.9,19.2,2,2,1,10.8
Maize,IH14,19.3,9.5,7.4,9.8,2.4,14.5,1,2,1,11.5
Maize,IH14,18.6,9.5,5.9,9.1,3.2,9,0,2,1,11.5
Maize,IH14,20.7,10.2,7.9,10.5,2.6,12,4,2,1,12.2
Maize,IH14,23.9,10.5,6.3,13.4,7.1,9.2,3,2,1,12.5
Maize,IH14,33.7,10.5,7.1,23.2,16.1,28,4,2,1,12.5
Maize,IH14,31.6,10.6,6.6,21,14.4,26.5,6,3,1,12.6
Maize,IH14,21.3,10.7,7.7,10.6,2.9,7.5,0,2,1,12.7
Maize,IH14,23.7,11.5,6.9,12.2,5.3,13,2,2,1,13.5
Maize,IH14,27.9,11.8,7,16.1,9.1,27,4,3,1,13.8
Maize,IH14,36.5,11.8,6.2,24.7,18.5,13.3,7,2,1,13.8
Maize,IH14,38.5,12.3,7.9,26.2,18.3,20,4,2,1,14.3
Maize,IH14,14.5,7.5,7,7,0,8.3,0,1,0,14.5
Maize,IH14,28.5,12.5,5.2,16,10.8,7,4,2,1,14.5
Maize,IH14,34,12.5,8.6,21.5,12.9,9.5,3,2,1,14.5
Maize,IH14,26.2,12.6,6,13.6,7.6,9.5,3,2,1,14.6
Maize,IH14,28.4,12.8,6.6,15.6,9,7.5,1,2,1,14.8
Maize,IH14,20.3,13,7.1,7.3,0.2,16.5,1,2,1,15
Maize,IH14,29.8,13.2,6,16.6,10.6,14,1,2,1,15.2
Maize,IH14,15.5,8,7.5,7.5,0,8,1,2,0,15.5
Maize,IH14,27.6,13.8,6.1,13.8,7.7,11.5,3,2,1,15.8
Maize,IH14,29.3,14.8,6.9,14.5,7.6,11.5,1,2,1,16.8
Maize,IH14,18.1,11,7.1,7.1,0,9.7,0,2,0,18.1
Maize,IH14,35,16.1,6.4,18.9,12.5,16.4,2,2,1,18.1
Maize,IH14,23.7,16.5,6.4,7.2,0.8,15,0,2,1,18.5
Maize,M14,14.9,2.8,6,12.1,6.1,10.5,3,2,1,4.8
Maize,M14,24.3,4.5,7.6,19.8,12.2,10.5,3,2,1,6.5
Maize,M14,11.4,4.7,6.5,6.7,0.2,29.7,0,2,1,6.7
Maize,M14,18.2,5.4,5.2,12.8,7.6,18,2,4,1,7.4
Maize,M14,16.5,5.6,6.9,10.9,4,36,0,3,1,7.6
Maize,M14,19.7,6.2,7.2,13.5,6.3,13,4,3,1,8.2
Maize,M14,21.9,6.2,8,15.7,7.7,28.4,1,2,1,8.2
Maize,M14,25.7,6.2,7.4,19.5,12.1,7,2,2,1,8.2
Maize,M14,22.9,6.3,6.2,16.6,10.4,9,3,4,1,8.3
Maize,M14,14,6.5,6.6,7.5,0.9,12.5,0,2,1,8.5
Maize,M14,18.1,6.7,7,11.4,4.4,14,0,3,1,8.7
Maize,M14,17.1,6.8,5,10.3,5.3,23.7,0,2,1,8.8
Maize,M14,24.4,6.8,5.5,17.6,12.1,21,3,2,1,8.8
Maize,M14,20.1,7.1,7,13,6,11,3,2,1,9.1
Maize,M14,18.2,7.2,7.7,11,3.3,5.1,0,3,1,9.2
Maize,M14,33.7,8.1,5,25.6,20.6,24.5,2,2,1,10.1
Maize,M14,20.6,8.2,5.3,12.4,7.1,8.6,3,3,1,10.2
Maize,M14,28,8.3,6.5,19.7,13.2,14,4,2,1,10.3
Maize,M14,17.4,8.6,8.3,8.8,0.5,23.1,0,2,1,10.6
Maize,M14,20,8.7,8.3,11.3,3,28.5,2,2,1,10.7
Maize,M14,17.3,8.8,7.9,8.5,0.6,25.5,0,2,1,10.8
Maize,M14,26.3,9.4,5.7,16.9,11.2,6.5,2,3,1,11.4
Maize,M14,11.9,4.7,7.2,7.2,0,15.5,0,3,0,11.9
Maize,M14,23.9,11.1,6.9,12.8,5.9,5.8,0,3,1,13.1
Maize,M14,32.8,12.4,5.5,20.4,14.9,11,0,3,1,14.4
Maize,M14,31.3,13.1,5.4,18.2,12.8,15.2,2,2,1,15.1
Maize,M14,25.5,13.6,7.5,11.9,4.4,31.5,0,3,1,15.6
Maize,M14,15.9,8.3,7.6,7.6,0,12.5,0,1,0,15.9
Maize,M14,16.8,7.8,9,9,0,35.8,0,3,0,16.8
Maize,M14,34.1,15.3,5.6,18.8,13.2,23.5,0,4,1,17.3
Maize,M14,19.1,11.5,7.6,7.6,0,27,0,2,0,19.1
Maize,IH15,13.5,2.3,5.6,11.2,5.6,8.3,4,2,1,4.3
Maize,IH15,15.2,4.7,7.7,10.5,2.8,7.8,5,2,1,6.7
Maize,IH15,7.2,3.6,3.6,3.6,0,7.8,0,2,0,7.2
Maize,IH15,18,6.8,5.7,11.2,5.5,7.5,0,2,1,8.8
Maize,IH15,26.7,7,6.1,19.7,13.6,7.6,2,2,1,9
Maize,IH15,20.3,7.5,6.9,12.8,5.9,12,4,2,1,9.5
Maize,IH15,24.1,7.5,7.7,16.6,8.9,8,3,2,1,9.5
Maize,IH15,25.1,7.6,5.4,17.5,12.1,6.2,4,2,1,9.6
Maize,IH15,17.8,7.8,6.3,10,3.7,7,3,2,1,9.8
Maize,IH15,27.8,8.3,7.5,19.5,12,14,3,2,1,10.3
Maize,IH15,22,9.2,7.2,12.8,5.6,9,4,2,1,11.2
Maize,IH15,20.2,9.4,6.5,10.8,4.3,5.2,2,2,1,11.4
Maize,IH15,22.9,9.5,5.8,13.4,7.6,28.5,0,1,1,11.5
Maize,IH15,11.6,6.7,4.9,4.9,0,27,0,2,0,11.6
Maize,IH15,21.6,9.7,6.9,11.9,5,8.5,4,2,1,11.7
Maize,IH15,22.8,10.1,7.4,12.7,5.3,7.5,2,1,1,12.1
Maize,IH15,22.5,10.1,7,12.4,5.4,17.2,3,1,1,12.1
Maize,IH15,26.7,10.2,6.5,16.5,10,9.1,1,2,1,12.2
Maize,IH15,31.1,10.7,5.9,20.4,14.5,9.5,4,2,1,12.7
Maize,IH15,23.5,11.1,6.5,12.4,5.9,8.5,4,2,1,13.1
Maize,IH15,20.8,11.3,8.2,9.5,1.3,11,1,2,1,13.3
Maize,IH15,21.2,11.9,6.5,9.3,2.8,7.7,0,2,1,13.9
Maize,IH15,19.5,12,4.4,7.5,3.1,7.6,0,1,1,14
Maize,IH15,31.5,12.2,6.6,19.3,12.7,10,1,2,1,14.2
Maize,IH15,24.5,12.3,5.7,12.2,6.5,15.7,3,2,1,14.3
Maize,IH15,20.3,13,6.8,7.3,0.5,5.7,1,1,1,15
Maize,IH15,21.1,13,6.7,8.1,1.4,12.2,3,2,1,15
Maize,IH15,25.4,13.6,5.7,11.8,6.1,10.4,2,2,1,15.6
Maize,IH15,26,14,7.1,12,4.9,16.2,3,1,1,16
Maize,IH15,24.1,15,6.7,9.1,2.4,10,2,2,1,17
Maize,IH15,29.6,15.3,5.6,14.3,8.7,10.8,2,2,1,17.3
Maize,IH15,29.4,17.2,5.8,12.2,6.4,13.2,0,2,1,19.2
Maize,IH15,32.7,19.3,5.6,13.4,7.8,13,0,2,1,21.3
Maize,M15,16,3.4,7.9,12.6,4.7,5,2,3,1,5.4
Maize,M15,14.3,5.1,7,9.2,2.2,6.5,0,2,1,7.1
Maize,M15,22.6,5.2,8.9,17.4,8.5,32.2,4,2,1,7.2
Maize,M15,22.8,6,4.7,16.8,12.1,22.5,4,6,1,8
Maize,M15,13.6,6.4,6.7,7.2,0.5,24.2,1,3,1,8.4
Maize,M15,17.4,6.4,6.8,11,4.2,41,2,2,1,8.4
Maize,M15,14.6,6.5,3.1,8.1,5,6,0,2,1,8.5
Maize,M15,24.6,6.8,6.7,17.8,11.1,30.7,0,2,1,8.8
Maize,M15,9.5,3.6,5.9,5.9,0,13,0,3,0,9.5
Maize,M15,17.7,7.5,5.2,10.2,5,13,0,2,1,9.5
Maize,M15,21.6,7.5,6.1,14.1,8,11.5,0,3,1,9.5
Maize,M15,24.3,7.5,5.2,16.8,11.6,28,4,4,1,9.5
Maize,M15,17.5,7.7,6.6,9.8,3.2,40.5,2,5,1,9.7
Maize,M15,19.8,7.7,6.1,12.1,6,35.2,1,2,1,9.7
Maize,M15,25.8,8,5.8,17.8,12,21.5,0,2,1,10
Maize,M15,18.7,8.4,7.2,10.3,3.1,13.5,0,2,1,10.4
Maize,M15,26,8.5,7.6,17.5,9.9,5.6,4,3,1,10.5
Maize,M15,31.9,10,6.9,21.9,15,5.8,4,2,1,12
Maize,M15,32.9,10,7.8,22.9,15.1,9.2,4,2,1,12
Maize,M15,20,10.6,7.2,9.4,2.2,20,1,2,1,12.6
Maize,M15,26.2,10.6,6.5,15.6,9.1,16.5,2,3,1,12.6
Maize,M15,29.7,11,7,18.7,11.7,13.5,0,3,1,13
Maize,M15,25.7,12.5,6.5,13.2,6.7,12.5,4,1,1,14.5
Maize,M15,34.2,12.8,5.6,21.4,15.8,28.5,3,2,1,14.8
Maize,M15,29.5,13.5,7.3,16,8.7,30.5,0,2,1,15.5
Maize,M15,15.6,7.5,8.1,8.1,0,6,0,2,0,15.6
Maize,M15,18,9,9,9,0,29.6,0,1,0,18
Maize,M15,19.3,11,8.3,8.3,0,22,0,4,0,19.3
Maize,IH16,6.2,5,1.2,1.2,0,12,0,2,0,6.2
Maize,IH16,12.7,9.2,3.5,3.5,0,5.7,0,2,0,12.7
Maize,IH16,19.2,10.8,4.6,8.4,3.8,20,0,2,1,12.8
Maize,IH16,15.9,12.5,3.2,3.4,0.2,8,0,1,1,14.5
Maize,IH16,19.5,14.5,4.2,5,0.8,8.5,0,2,1,16.5
Maize,IH16,32.2,15.3,5.2,16.9,11.7,27.5,3,2,1,17.3
Maize,IH16,23.4,15.4,5.5,8,2.5,15.5,0,2,1,17.4
Maize,IH16,26,16,6.2,10,3.8,8.5,0,1,1,18
Maize,IH16,18.9,14.8,4.1,4.1,0,18,0,2,0,18.9
Maize,IH16,29.9,17,5.3,12.9,7.6,10,0,2,1,19
Maize,IH16,19.4,15,4.4,4.4,0,30,0,2,0,19.4
Maize,IH16,37,17.5,5,19.5,14.5,10,0,1,1,19.5
Maize,IH16,30.6,18.1,6.6,12.5,5.9,32.6,0,2,1,20.1
Maize,IH16,20.5,14,6.5,6.5,0,7,0,1,0,20.5
Maize,IH16,24,18.5,4.2,5.5,1.3,13,0,2,1,20.5
Maize,IH16,28.5,18.5,6,10,4,16,0,2,1,20.5
Maize,IH16,42.2,18.5,4.4,23.7,19.3,19.6,0,2,1,20.5
Maize,IH16,20.7,15.5,5.2,5.2,0,4,0,2,0,20.7
Maize,IH16,37,19.9,5,17.1,12.1,7,0,2,1,21.9
Maize,IH16,22.5,16.5,6,6,0,11,0,1,0,22.5
Maize,IH16,33.1,20.6,5.7,12.5,6.8,30.5,0,2,1,22.6
Maize,IH16,43.9,20.9,4.8,23,18.2,21,0,1,1,22.9
Maize,IH16,26.3,21,3.8,5.3,1.5,7.7,0,2,1,23
Maize,IH16,42.1,21.4,5.6,20.7,15.1,17.5,0,2,1,23.4
Maize,IH16,53.5,21.5,5.4,32,26.6,5.5,0,0,1,23.5
Maize,IH16,26.8,21.6,4.2,5.2,1,5.5,0,2,1,23.6
Maize,IH16,41,21.7,2.1,19.3,17.2,6.8,0,2,1,23.7
Maize,IH16,36.8,21.9,3.6,14.9,11.3,8,0,1,1,23.9
Maize,IH16,47.7,22.4,4.6,25.3,20.7,12,0,2,1,24.4
Maize,IH16,42.4,23.9,6.2,18.5,12.3,7,0,2,1,25.9
Maize,IH16,34.5,24.5,5,10,5,12.5,0,2,1,26.5
Maize,IH16,44.5,24.5,6.8,20,13.2,22,0,2,1,26.5
Maize,IH16,37.1,26,4.4,11.1,6.7,5,0,1,1,28
Maize,M16,19.2,4,5.7,15.2,9.5,18.5,1,4,1,6
Maize,M16,11,4.3,3.9,6.7,2.8,31,0,3,1,6.3
Maize,M16,15.1,5.6,6.1,9.5,3.4,9.5,0,2,1,7.6
Maize,M16,25.2,5.7,6.5,19.5,13,25.2,2,4,1,7.7
Maize,M16,12.8,7,4.7,5.8,1.1,7.5,2,2,1,9
Maize,M16,23.2,7.1,6.8,16.1,9.3,7.5,2,2,1,9.1
Maize,M16,14.7,7.7,5.9,7,1.1,12,2,2,1,9.7
Maize,M16,19,8.5,5.2,10.5,5.3,25,0,3,1,10.5
Maize,M16,21,9.3,8.2,11.7,3.5,25.5,3,4,1,11.3
Maize,M16,28,9.3,8.7,18.7,10,25.2,5,6,1,11.3
Maize,M16,21.2,10,7,11.2,4.2,19.8,0,3,1,12
Maize,M16,25.5,10,7.3,15.5,8.2,13.2,2,2,1,12
Maize,M16,12.7,5.1,7.6,7.6,0,29,1,4,0,12.7
Maize,M16,12.9,5.7,7.2,7.2,0,11.2,1,2,0,12.9
Maize,M16,13.1,6.1,7,7,0,23.2,0,2,0,13.1
Maize,M16,27.5,12,8.3,15.5,7.2,30.2,3,2,1,14
Maize,M16,19.9,12.8,6,7.1,1.1,9.5,0,2,1,14.8
Maize,M16,28.8,13,7.2,15.8,8.6,28.6,1,2,1,15
Maize,M16,15.2,10.5,4.7,4.7,0,19.5,0,2,0,15.2
Maize,M16,15.4,6.5,8.9,8.9,0,35,0,3,0,15.4
Maize,M16,28.1,13.8,6.5,14.3,7.8,16.5,2,2,1,15.8
Maize,M16,37.2,13.8,6.1,23.4,17.3,6,5,5,1,15.8
Maize,M16,22.2,14,5.6,8.2,2.6,29.2,2,2,1,16
Maize,M16,17.1,9,8.1,8.1,0,6,0,2,0,17.1
Maize,M16,28.6,15.1,5.1,13.5,8.4,20,0,2,1,17.1
Maize,M16,31.4,16.6,6.5,14.8,8.3,29.5,2,2,1,18.6
Maize,M16,19,10.1,8.9,8.9,0,24.3,3,2,0,19
Maize,IH17,12.7,6,6.6,6.7,0.1,9.8,0,2,1,8
Maize,IH17,13.5,6.5,3.7,7,3.3,13,0,2,1,8.5
Maize,IH17,14.5,6.5,4.1,8,3.9,17.2,0,2,1,8.5
Maize,IH17,15.2,6.7,4.8,8.5,3.7,12.7,0,2,1,8.7
Maize,IH17,13.7,7.2,3.8,6.5,2.7,4.6,1,2,1,9.2
Maize,IH17,14.1,7.7,3.5,6.4,2.9,4,0,2,1,9.7
Maize,IH17,13,8,4,5,1,3.6,0,2,1,10
Maize,IH17,16.7,8.2,4.4,8.5,4.1,4.7,1,2,1,10.2
Maize,IH17,18.9,8.6,5,10.3,5.3,10.3,1,2,1,10.6
Maize,IH17,17.3,8.8,3.2,8.5,5.3,5.5,0,2,1,10.8
Maize,IH17,19.1,9.3,3.8,9.8,6,11.3,2,2,1,11.3
Maize,IH17,14.5,9.5,4.3,5,0.7,9,0,2,1,11.5
Maize,IH17,16.1,9.5,3.9,6.6,2.7,7.7,3,2,1,11.5
Maize,IH17,24.5,9.7,3.1,14.8,11.7,8.7,4,2,1,11.7
Maize,IH17,11.9,8.1,3.8,3.8,0,8,1,2,0,11.9
Maize,IH17,19,10,4.9,9,4.1,8.5,0,2,1,12
Maize,IH17,21.2,10.2,5,11,6,13.3,0,2,1,12.2
Maize,IH17,16,10.5,3.7,5.5,1.8,14,0,2,1,12.5
Maize,IH17,18.5,10.7,4.3,7.8,3.5,7.6,3,2,1,12.7
Maize,IH17,17.5,11,3.8,6.5,2.7,14,0,2,1,13
Maize,IH17,18.8,11,4.4,7.8,3.4,9.1,0,2,1,13
Maize,IH17,14.9,11.3,2.8,3.6,0.8,10,0,2,1,13.3
Maize,IH17,18.3,11.5,4.2,6.8,2.6,15.2,0,2,1,13.5
Maize,IH17,21.4,11.5,2.8,9.9,7.1,9.7,0,2,1,13.5
Maize,IH17,18.2,11.7,4.7,6.5,1.8,5.5,0,2,1,13.7
Maize,IH17,18.8,11.8,5.4,7,1.6,19.5,0,2,1,13.8
